pair,date,direction,bucket,ribbon_status,rib_against,rib_strongly_against,w_d_conflict,w_sig,d_sig,status,gross_pips,net_pips,days_held
EUR/USD,2024-01-22,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,45.3,45.1,4.0
EUR/USD,2024-01-23,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-75.1,6.0
EUR/USD,2024-01-23,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,36.7,37.5,6.0
EUR/USD,2024-01-24,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-23.4,-28.6,6.0
EUR/USD,2024-01-24,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,23.4,24.3,6.0
EUR/USD,2024-01-25,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-74.1,4.0
EUR/USD,2024-01-25,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,38.3,39.2,6.0
EUR/USD,2024-01-26,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-43.1,-48.3,6.0
EUR/USD,2024-01-26,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,43.1,44.0,6.0
EUR/USD,2024-01-29,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,31.1,27.0,4.0
EUR/USD,2024-01-29,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-31.1,-31.3,4.0
EUR/USD,2024-01-30,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-65.0,-70.1,6.0
EUR/USD,2024-01-30,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,54.4,55.3,6.0
EUR/USD,2024-01-31,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-74.6,5.0
EUR/USD,2024-01-31,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,101.6,102.4,6.0
EUR/USD,2024-02-01,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-74.1,4.0
EUR/USD,2024-02-01,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-71.6,1.0
EUR/USD,2024-02-02,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-73.6,3.0
EUR/USD,2024-02-02,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,140.0,139.4,3.0
EUR/USD,2024-02-05,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-2.8,-6.9,4.0
EUR/USD,2024-02-05,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,2.8,2.6,4.0
EUR/USD,2024-02-06,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,56.4,51.3,6.0
EUR/USD,2024-02-06,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-56.4,-55.6,6.0
EUR/USD,2024-02-07,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,15.1,9.9,6.0
EUR/USD,2024-02-07,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-15.1,-14.2,6.0
EUR/USD,2024-02-08,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-74.6,5.0
EUR/USD,2024-02-08,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,66.8,67.6,6.0
EUR/USD,2024-02-09,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,LOSS,-70.0,-74.1,4.0
EUR/USD,2024-02-09,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,45.1,45.9,6.0
EUR/USD,2024-02-12,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,LOSS,-70.0,-72.6,1.0
EUR/USD,2024-02-12,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,24.3,24.2,4.0
EUR/USD,2024-02-13,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,LOSS,-70.0,-72.6,1.0
EUR/USD,2024-02-13,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,-12.7,-11.8,6.0
EUR/USD,2024-02-14,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,66.5,61.4,6.0
EUR/USD,2024-02-14,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-71.7,1.0
EUR/USD,2024-02-15,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,81.0,75.9,6.0
EUR/USD,2024-02-15,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-69.7,5.0
EUR/USD,2024-02-16,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,46.5,41.4,6.0
EUR/USD,2024-02-16,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-69.2,6.0
EUR/USD,2024-02-19,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,40.7,36.6,4.0
EUR/USD,2024-02-19,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-65.7,3.0
EUR/USD,2024-02-20,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,44.7,39.5,6.0
EUR/USD,2024-02-20,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-65.0,-66.2,2.0
EUR/USD,2024-02-21,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,37.8,32.6,6.0
EUR/USD,2024-02-21,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-66.6,1.0
EUR/USD,2024-02-22,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,24.4,19.3,6.0
EUR/USD,2024-02-22,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-24.4,-23.6,6.0
EUR/USD,2024-02-23,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,13.1,8.0,6.0
EUR/USD,2024-02-23,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-13.1,-12.3,6.0
EUR/USD,2024-02-26,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-15.1,-19.2,4.0
EUR/USD,2024-02-26,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,15.1,14.9,4.0
EUR/USD,2024-02-27,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-8.2,-13.4,6.0
EUR/USD,2024-02-27,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,8.2,9.1,6.0
EUR/USD,2024-02-28,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,10.4,5.2,6.0
EUR/USD,2024-02-28,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-10.4,-9.5,6.0
EUR/USD,2024-02-29,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,17.2,12.0,6.0
EUR/USD,2024-02-29,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-59.2,6.0
EUR/USD,2024-03-01,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,120.0,114.9,6.0
EUR/USD,2024-03-01,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-60.7,3.0
EUR/USD,2024-03-04,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,120.0,115.9,4.0
EUR/USD,2024-03-04,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-61.2,2.0
EUR/USD,2024-03-05,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,110.0,106.3,3.0
EUR/USD,2024-03-05,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-56.7,1.0
EUR/USD,2024-03-06,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,WIN,120.0,116.9,2.0
EUR/USD,2024-03-06,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-60.0,-61.7,1.0
EUR/USD,2024-03-07,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,28.2,23.1,6.0
EUR/USD,2024-03-07,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-60.0,-61.7,1.0
EUR/USD,2024-03-08,BUY,clean,LEANING_BULL,False,False,False,SELL,SELL,LOSS,-60.0,-65.2,6.0
EUR/USD,2024-03-08,SELL,would_D_ribbon,LEANING_BULL,True,False,False,SELL,SELL,EXPIRED,-5.2,-4.3,6.0
EUR/USD,2024-03-11,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-60.0,-64.2,4.0
EUR/USD,2024-03-11,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,59.5,59.4,4.0
EUR/USD,2024-03-12,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,-48.8,-53.9,6.0
EUR/USD,2024-03-12,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,48.8,49.6,6.0
EUR/USD,2024-03-13,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,LOSS,-55.0,-60.2,6.0
EUR/USD,2024-03-13,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,53.8,54.7,6.0
EUR/USD,2024-03-14,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-55.0,-57.7,1.0
EUR/USD,2024-03-14,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,WIN,110.0,110.4,5.0
EUR/USD,2024-03-15,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,53.8,48.6,6.0
EUR/USD,2024-03-15,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-59.1,6.0
EUR/USD,2024-03-18,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-59.2,4.0
EUR/USD,2024-03-18,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-55.7,3.0
EUR/USD,2024-03-19,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-58.7,3.0
EUR/USD,2024-03-19,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-56.2,2.0
EUR/USD,2024-03-20,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-59.7,5.0
EUR/USD,2024-03-20,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-56.7,1.0
EUR/USD,2024-03-21,BUY,clean,CONVERGING,False,False,False,NEUTRAL,SELL,LOSS,-55.0,-57.7,1.0
EUR/USD,2024-03-21,SELL,clean,CONVERGING,False,False,False,NEUTRAL,SELL,WIN,110.0,108.3,1.0
EUR/USD,2024-03-22,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-65.2,6.0
EUR/USD,2024-03-22,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,49.0,49.8,6.0
EUR/USD,2024-03-25,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,BUY,EXPIRED,-13.1,-17.2,4.0
EUR/USD,2024-03-25,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,BUY,EXPIRED,13.1,12.9,4.0
EUR/USD,2024-03-26,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-63.2,2.0
EUR/USD,2024-03-26,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,45.5,46.3,6.0
EUR/USD,2024-03-27,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-63.2,2.0
EUR/USD,2024-03-27,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,95.1,96.0,6.0
EUR/USD,2024-03-28,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-60.0,-64.1,4.0
EUR/USD,2024-03-28,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,44.8,45.7,6.0
EUR/USD,2024-03-29,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-63.6,3.0
EUR/USD,2024-03-29,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-59.2,6.0
EUR/USD,2024-04-01,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,LOSS,-60.0,-62.7,1.0
EUR/USD,2024-04-01,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-60.0,-60.7,3.0
EUR/USD,2024-04-02,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,WIN,120.0,116.9,2.0
EUR/USD,2024-04-02,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-60.0,-61.7,1.0
EUR/USD,2024-04-03,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,95.1,90.0,6.0
EUR/USD,2024-04-03,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-61.7,1.0
EUR/USD,2024-04-04,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-70.1,6.0
EUR/USD,2024-04-04,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-20.9,-20.1,6.0
EUR/USD,2024-04-05,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-69.6,5.0
EUR/USD,2024-04-05,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,WIN,130.0,130.8,6.0
EUR/USD,2024-04-08,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-63.2,2.0
EUR/USD,2024-04-08,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,WIN,120.0,119.4,3.0
EUR/USD,2024-04-09,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-62.7,1.0
EUR/USD,2024-04-09,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,WIN,120.0,118.4,1.0
EUR/USD,2024-04-10,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-67.6,1.0
EUR/USD,2024-04-10,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,130.0,128.3,1.0
EUR/USD,2024-04-11,BUY,clean,CONVERGING,False,False,False,NEUTRAL,BUY,LOSS,-75.0,-77.6,1.0
EUR/USD,2024-04-11,SELL,clean,CONVERGING,False,False,False,NEUTRAL,BUY,EXPIRED,120.3,121.1,6.0
EUR/USD,2024-04-12,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-75.0,-78.6,3.0
EUR/USD,2024-04-12,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,57.5,58.3,6.0
EUR/USD,2024-04-15,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,EXPIRED,-5.4,-9.6,4.0
EUR/USD,2024-04-15,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,5.4,5.3,4.0
EUR/USD,2024-04-16,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,EXPIRED,32.5,27.4,6.0
EUR/USD,2024-04-16,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,-32.5,-31.7,6.0
EUR/USD,2024-04-17,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,EXPIRED,32.6,27.5,6.0
EUR/USD,2024-04-17,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-75.0,-74.2,6.0
EUR/USD,2024-04-18,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,34.9,29.8,6.0
EUR/USD,2024-04-18,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-34.9,-34.1,6.0
EUR/USD,2024-04-19,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,55.7,50.6,6.0
EUR/USD,2024-04-19,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-75.0,-74.2,6.0
EUR/USD,2024-04-22,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,71.4,67.3,4.0
EUR/USD,2024-04-22,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-70.0,-70.7,3.0
EUR/USD,2024-04-23,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,52.8,47.7,6.0
EUR/USD,2024-04-23,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-70.0,-71.2,2.0
EUR/USD,2024-04-24,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,11.4,6.2,6.0
EUR/USD,2024-04-24,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,-11.4,-10.5,6.0
EUR/USD,2024-04-25,BUY,clean,CONVERGING,False,False,False,BUY,NEUTRAL,EXPIRED,-33.3,-38.4,6.0
EUR/USD,2024-04-25,SELL,clean,CONVERGING,False,False,False,BUY,NEUTRAL,EXPIRED,33.3,34.1,6.0
EUR/USD,2024-04-26,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-74.6,5.0
EUR/USD,2024-04-26,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,8.1,8.9,6.0
EUR/USD,2024-04-29,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,26.2,22.1,4.0
EUR/USD,2024-04-29,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-70.2,4.0
EUR/USD,2024-04-30,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-67.6,1.0
EUR/USD,2024-04-30,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-65.7,3.0
EUR/USD,2024-05-01,BUY,clean,CONVERGING,False,False,False,NEUTRAL,BUY,WIN,130.0,126.9,2.0
EUR/USD,2024-05-01,SELL,clean,CONVERGING,False,False,False,NEUTRAL,BUY,LOSS,-65.0,-66.2,2.0
EUR/USD,2024-05-02,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,28.9,23.8,6.0
EUR/USD,2024-05-02,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-66.7,1.0
EUR/USD,2024-05-03,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,13.8,8.7,6.0
EUR/USD,2024-05-03,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-13.8,-13.0,6.0
EUR/USD,2024-05-06,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,27.0,22.9,4.0
EUR/USD,2024-05-06,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-27.0,-27.2,4.0
EUR/USD,2024-05-07,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,2.9,-2.2,6.0
EUR/USD,2024-05-07,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-2.9,-2.1,6.0
EUR/USD,2024-05-08,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,43.1,37.9,6.0
EUR/USD,2024-05-08,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-64.2,6.0
EUR/USD,2024-05-09,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,67.6,62.5,6.0
EUR/USD,2024-05-09,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-64.7,5.0
EUR/USD,2024-05-10,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,104.6,99.5,6.0
EUR/USD,2024-05-10,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-60.0,-59.7,5.0
EUR/USD,2024-05-13,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,120.0,116.4,3.0
EUR/USD,2024-05-13,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-61.2,2.0
EUR/USD,2024-05-14,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,81.9,76.8,6.0
EUR/USD,2024-05-14,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-60.0,-61.7,1.0
EUR/USD,2024-05-15,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,46.3,41.1,6.0
EUR/USD,2024-05-15,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-60.0,-61.7,1.0
EUR/USD,2024-05-16,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-65.0,-70.2,6.0
EUR/USD,2024-05-16,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,34.6,35.5,6.0
EUR/USD,2024-05-17,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-42.6,-47.7,6.0
EUR/USD,2024-05-17,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,42.6,43.4,6.0
EUR/USD,2024-05-20,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-63.7,3.0
EUR/USD,2024-05-20,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,62.8,62.6,4.0
EUR/USD,2024-05-21,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-13.2,-18.3,6.0
EUR/USD,2024-05-21,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,13.2,14.0,6.0
EUR/USD,2024-05-22,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,6.7,1.6,6.0
EUR/USD,2024-05-22,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-6.7,-5.9,6.0
EUR/USD,2024-05-23,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,26.7,21.5,6.0
EUR/USD,2024-05-23,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-54.7,5.0
EUR/USD,2024-05-24,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-10.9,-16.0,6.0
EUR/USD,2024-05-24,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-55.2,4.0
EUR/USD,2024-05-27,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-55.0,-58.7,3.0
EUR/USD,2024-05-27,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,12.2,12.1,4.0
EUR/USD,2024-05-28,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-55.0,-58.2,2.0
EUR/USD,2024-05-28,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,EXPIRED,8.8,9.7,6.0
EUR/USD,2024-05-29,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-55.0,-57.7,1.0
EUR/USD,2024-05-29,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,LOSS,-55.0,-54.2,6.0
EUR/USD,2024-05-30,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,WIN,110.0,105.4,5.0
EUR/USD,2024-05-30,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-56.7,1.0
EUR/USD,2024-05-31,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,39.1,34.0,6.0
EUR/USD,2024-05-31,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-55.7,3.0
EUR/USD,2024-06-03,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,EXPIRED,41.4,37.2,4.0
EUR/USD,2024-06-03,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,LOSS,-55.0,-56.7,1.0
EUR/USD,2024-06-04,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-60.0,-63.7,3.0
EUR/USD,2024-06-04,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,WIN,120.0,120.9,6.0
EUR/USD,2024-06-05,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-55.0,-58.2,2.0
EUR/USD,2024-06-05,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,WIN,110.0,110.3,5.0
EUR/USD,2024-06-06,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-57.7,1.0
EUR/USD,2024-06-06,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,WIN,110.0,109.8,4.0
EUR/USD,2024-06-07,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-63.7,3.0
EUR/USD,2024-06-07,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,NEUTRAL,WIN,120.0,119.4,3.0
